text_len, mean_cer
351,68.00814845904011
352,66.94781465624601
353,68.35626536047138
354,68.02174761022329
355,68.48456910245655
356,67.28115700819664
357,66.91888264280628
358,68.78820971635872
359,69.1724669638601
360,69.60125386323523
362,70.72255178930855
364,73.02981087267614
365,71.64849086056593
366,72.6723918934749
367,71.99696975463812
368,71.7692254131693
369,68.01724233543266
371,67.90094542767393
372,65.9163077465145
373,66.68174625196339
375,65.24109191605856
376,67.63996544396436
377,67.33348879658182
378,67.18272764172617
380,65.75964643419582
381,66.57501999741422
382,65.42639084878505
384,65.13100121190216
385,66.16996749496293
387,68.29973563258447
390,67.60864003190765
392,66.44628601313046
394,66.16799143948705
397,65.72299557513634
400,64.01841003721748
