3,330.7692307692308
4,64.0625
5,51.666666666666664
6,48.412698412698425
7,43.609022556390975
8,49.13793103448276
9,41.57706093189964
10,48.75
11,31.61157024793388
12,29.964539007092206
13,29.32692307692308
14,35.588972431077686
15,26.66666666666666
16,34.42164179104478
17,26.244343891402718
18,24.69135802469135
19,29.926560587515326
20,24.10112359550562
21,23.258145363408556
22,22.68041237113401
23,19.946212460779893
24,17.668269230769216
25,24.91743119266055
26,18.396226415094326
27,18.798043326345198
28,20.594125500667555
29,21.069281872825066
30,19.13580246913581
31,15.988779803646581
32,15.411324786324787
33,13.717532467532452
34,21.144674085850585
35,18.509316770186334
36,17.633928571428584
37,15.67071658814779
38,15.634674922600624
39,19.766899766899744
40,18.537735849056602
41,16.86005209566661
42,14.824797843665781
43,18.649808083088747
44,14.65136804942629
45,18.578578578578565
46,15.279503105590056
47,15.946701053084041
48,15.05952380952382
49,15.36614645858342
50,15.215686274509803
51,17.142302465540673
52,16.278166278166264
53,13.28011611030479
54,16.161616161616156
55,17.134986225895332
56,14.550919377652049
57,21.848435521794183
58,15.339495200853186
59,18.754605747973486
60,17.129629629629626
61,14.808743169398895
62,16.94397283531409
63,16.055464331326405
64,18.306107954545453
65,13.683257918552036
66,16.370223978919622
67,16.33011413520633
68,15.679650238473767
69,19.084839602670574
70,16.691729323308277
71,16.657276995305157
72,18.146929824561415
73,18.40237662980689
74,19.83029541169076
75,16.712121212121225
76,14.83552631578947
77,20.763187429854096
78,17.479674796747968
79,16.313291139240512
80,17.852564102564102
81,19.051973784484062
82,19.45121951219513
83,17.739378566899177
84,21.669501133786845
85,21.06811145510836
86,17.622011136586966
87,19.674578295267942
88,17.325653798256536
89,18.1123595505618
90,16.444444444444443
91,19.497169497169505
92,20.410628019323664
93,22.928039702233264
94,20.10933806146572
95,19.65435978004712
96,20.20526960784314
97,20.0708762886598
98,19.320843091334893
99,22.013788680455338
100,20.444444444444443
101,24.560843181092306
102,21.442125237191654
103,25.075849514563092
104,26.718158890290038
105,24.178187403993864
106,26.77672955974842
107,25.450600801068088
108,20.865261813537675
109,24.06618610747051
110,24.46708463949843
111,24.37258687258686
112,21.59790640394089
113,24.895642010352297
114,27.465214761040524
115,30.936454849498325
116,29.277813923227068
117,26.495726495726498
118,26.667868734222864
119,22.75249722530521
120,27.339743589743595
121,27.188396019564852
122,24.098360655737693
123,27.9810298102981
124,29.6594982078853
125,27.68
126,28.312629399585923
127,27.174103237095363
128,30.572916666666668
129,39.02396053558844
130,34.20262664165104
131,30.570701563067967
132,28.362897265336294
133,29.745094443425636
134,35.0399166955918
135,34.56140350877193
136,32.98887122416534
137,34.66217480816021
138,28.683574879227056
139,35.7314148681055
140,28.035714285714292
141,41.82109357126515
142,33.82482394366197
143,41.93806193806194
144,42.73809523809523
145,35.71120689655174
146,34.492448191078324
147,31.99340342197485
148,38.851351351351354
149,43.429313704265
150,39.03448275862069
151,36.30343166767007
152,42.763157894736835
153,45.53376906318083
154,45.670995670995666
155,37.37773152965661
156,38.83061383061382
157,48.26381754674337
158,40.69620253164557
159,36.16352201257861
160,43.10096153846154
161,48.171152518978595
162,42.70282186948854
163,51.67531854648419
164,44.51219512195122
165,54.80519480519481
166,37.42797276060765
167,53.00598802395209
168,67.80952380952381
169,46.313154301319976
170,53.8235294117647
171,53.953724891939984
172,42.29019211324569
173,55.23699421965318
174,51.54922538730635
175,61.52380952380953
176,57.8254132231405
177,64.06779661016948
178,57.89070480081716
179,52.87709497206704
180,55.21164021164023
181,64.27255985267034
182,58.34165834165834
183,63.761863675582404
184,76.7663043478261
185,58.85135135135136
186,63.82915173237753
187,75.21233092167348
188,66.58322903629538
189,79.76190476190476
190,76.8111455108359
191,58.568935427574175
192,70.86588541666667
193,77.37478411053539
194,85.2770618556701
195,81.43589743589743
196,75.37414965986395
197,87.70848440899204
198,72.43867243867246
199,70.45944005743
200,81.23076923076923
201,77.22103766879886
202,79.53795379537954
203,73.74005305039789
204,79.97198879551821
205,72.92682926829269
206,79.02912621359224
207,75.32515793385359
208,70.97902097902099
209,98.30361026533275
210,84.70899470899471
211,65.44233807266983
212,77.18696397941682
213,89.12363067292647
214,90.65420560747663
215,89.76744186046513
216,79.2929292929293
217,81.66922683051716
218,84.77898248540451
219,87.38065587380657
220,85.0
221,84.06234288587228
222,78.87387387387386
223,87.9372197309417
224,80.18973214285714
225,82.93333333333332
226,86.19469026548673
227,89.20704845814977
228,83.00438596491229
229,86.94808345463368
230,78.58695652173913
231,84.53927025355597
232,83.43596059113301
233,78.70171673819743
234,81.4957264957265
235,86.7612293144208
236,80.08474576271188
237,83.9662447257384
238,83.71848739495798
239,81.06694560669455
240,86.54761904761904
241,87.71784232365145
242,85.81267217630854
243,80.50411522633745
244,83.40163934426229
245,86.41399416909621
246,85.29810298102981
247,84.61538461538461
248,82.66129032258064
249,78.64792503346719
250,77.84
251,80.71713147410358
252,86.1904761904762
253,79.10784867306607
254,86.22047244094489
255,72.41830065359478
256,86.39322916666667
257,73.46303501945525
258,77.59689922480621
259,79.07335907335909
260,82.23076923076923
261,81.99233716475096
262,82.51908396946564
263,75.20912547528516
264,79.45075757575758
265,80.84905660377359
266,79.77443609022555
267,87.34082397003745
268,76.67910447761194
269,82.15613382899627
270,75.83333333333333
271,81.18081180811808
272,78.125
273,79.2124542124542
274,77.73722627737226
275,79.15151515151514
276,71.37681159420289
277,80.32490974729242
278,77.5179856115108
279,72.22222222222223
280,74.375
281,73.16725978647686
282,78.28014184397163
283,73.61601884570082
284,75.93896713615024
285,67.28070175438596
286,73.95104895104895
287,77.93263646922183
288,74.07407407407406
289,83.47750865051903
290,72.18390804597702
291,64.60481099656357
292,77.82534246575342
