text_len,mean_cer
12,31.30182094992375
13,27.47353881819025
14,24.64701638229282
15,22.710319134586396
16,20.83055319821668
17,19.04479950580956
18,17.229275358670847
19,16.11254581774929
20,14.9861569288604
21,14.291965235051212
22,13.716548113756433
23,13.074481846690164
24,12.530016549902886
25,11.960347812842844
26,11.584770343048957
27,11.192018838586716
28,10.892999079069309
29,10.644767302685759
30,10.450880828231657
31,10.237562189460919
32,9.981763799301508
33,9.756372878716661
34,9.52712523517897
35,9.38123990030281
36,9.174394380495846
37,8.987154660939787
38,8.839624620886383
39,8.647916808371944
40,8.558864520790245
41,8.474598689702557
42,8.449224758078625
43,8.32614225881688
44,8.284954309132198
45,8.271657022317127
46,8.083950751690063
47,8.025469799398161
48,7.953199979913122
49,7.823162859087498
50,7.667423865376807
51,7.491367427110689
52,7.434211832707762
53,7.313604503849173
54,7.250589071920665
55,7.158963509706868
56,7.0866409047755665
57,7.01853508050065
58,7.000166922426609
59,6.979821705688228
60,6.901371904715208
61,6.796983039979523
62,6.651557376461755
63,6.6370054115190555
64,6.578397943350865
65,6.451515482377494
66,6.403828582578493
67,6.373926342511666
68,6.268754295549325
69,6.219859325259315
70,6.1905324021823915
71,6.1234244793097785
72,6.080016884792408
73,6.0699078865894736
74,6.0353487267512955
75,5.971166778668419
76,5.953930120369512
77,5.988131233557032
78,5.990176673253559
79,5.977442590856555
80,5.961055790522387
81,5.962435162324294
82,5.939591595072832
83,5.895626073241805
84,5.816252569356919
85,5.809067799426666
86,5.818073539880742
87,5.757543513714976
88,5.772203269906692
89,5.808154884708517
90,5.788275458579091
91,5.842784183932798
92,5.848615627446473
93,5.801438383724524
94,5.816778641307171
95,5.883893772588886
96,5.877262754948746
97,5.840383209529079
98,5.777933806031021
99,5.6912518979312186
100,5.649217763483291
101,5.624625238890766
102,5.595376470417859
103,5.591945449029184
104,5.7027328954515495
105,5.690613418903642
106,5.769701688482783
107,5.845144785117174
108,5.816819685886276
109,5.735489142106602
110,5.773798055415516
111,5.696747140078006
112,5.716516567327137
113,5.807279042002855
114,5.774808545227757
115,5.770883506825299
116,5.74871629977294
117,5.717134967065696
118,5.78784657306825
119,5.82567860271274
120,5.810331040266776
121,6.013746014674117
122,5.957767510419751
123,6.026809056941084
124,5.933245147706605
125,5.929551875134614
126,5.802416937563953
127,5.73501017713205
128,5.789310820615653
129,5.795557131637234
130,5.674906948487051
131,5.686947931122298
132,5.653333276436443
133,5.587677218402336
134,5.614302922447395
135,5.5653649914129115
136,5.562036145022719
137,5.569400484220579
138,5.602879275511871
139,5.6539708311951795
140,5.712578581728918
141,5.620429943753475
142,5.739119103958061
143,5.7607599668358045
144,5.814003639742789
145,5.940207257238373
146,5.98743800299853
147,6.055550949044044
148,6.105852626615947
149,6.069249833378839
150,6.1057654011444065
151,6.230190311609722
152,6.341970172876087
153,6.4328884570459035
154,6.4350822885080285
155,6.390821951144242
156,6.440007100593462
157,6.405917209873973
158,6.493594172550936
159,6.532896718889638
160,6.562781776360901
161,6.555241264478625
162,6.630159053442161
163,6.5865772533489695
164,6.61331875272915
165,6.495131207159413
166,6.6373532527905486
167,6.662229073926553
168,6.689508697067361
169,6.9062746223686515
170,7.0327881551321845
171,7.160805572364111
172,7.1532359814611866
173,7.099401120052099
174,7.279099973200051
175,7.471484728084806
176,7.695966886107578
177,8.123090995862274
178,8.093761178829078
179,8.206830979398879
180,8.340989906127463
181,8.387694991171053
182,8.272804898063539
183,8.428756458956846
184,8.664611469595856
185,8.915509777637022
186,8.863586322304474
187,8.959869144131478
188,9.366503708069411
189,9.619113524911002
190,9.738273069070546
191,9.564418584586887
192,9.849591332630924
193,10.149446833016013
194,10.062558816940017
195,10.09385688329906
196,10.348105181080083
197,10.136311391732509
198,10.032690825815322
199,10.143966058202995
200,10.08917221083949
201,10.394727077137267
202,10.783420169618685
203,10.939975506244078
204,10.833721291001762
205,11.059203302530285
206,11.199414942741926
207,10.956868658358404
208,10.888706697994609
209,11.106000246326914
210,11.565965281291948
211,12.275764700485574
212,12.823641785491368
213,12.82257550987739
214,13.38258076197823
215,14.189518431354927
216,13.956043333265171
217,14.153490321676532
218,14.504329175804862
219,14.521278510779311
220,15.21455835895046
221,14.838466948668124
222,15.15363648960214
223,15.159030681170245
224,15.53995667366166
225,15.852354276608496
226,17.04507241847918
227,18.44198207386168
228,18.502186305679512
229,18.326309494349612
230,18.420465338505455
231,18.192262087846753
232,17.76872698249346
233,17.87744369621765
234,18.383701014718824
235,18.165210570922255
236,18.377557982006987
237,18.687455162267025
238,19.33746223640398
239,20.220923300456402
240,19.329788789586836
241,20.10139350504925
242,20.630300978222966
243,21.13035690478104
244,21.086553485977618
245,21.890417200268487
246,21.756880863777326
247,21.70366447749132
248,22.00723194221306
249,22.069718178724845
256,21.260461891940466
257,21.77078114629112
258,23.73521681763791
259,23.25064891640334
260,22.759753023837856
262,23.235629088549455
263,23.16912919278127
264,22.847274232528306
265,21.99030942314414
266,22.265358896399484
267,23.175665567578786
268,23.613968621633596
269,23.30280749801936
270,23.18311637832824
271,23.48981635095348
272,22.746827341154333
273,22.280859774748762
274,22.203546145498517
275,21.864817247782526
276,22.578840067068505
277,24.02398485559504
278,24.25961227405828
279,22.406580611450924
280,24.08594296349369
281,24.44444642054191
282,24.8692830218491
283,26.015958380388863
284,27.100923363620268
285,28.17062033331724
286,27.413433679391456
287,27.546616591545487
288,27.999204687181937
290,28.625910756635285
291,29.119310096569276
293,29.302826048370488
294,29.383194610165624
