text_len,mean_cer
3,40.89423076923077
4,50.259310134310134
5,64.24427254032517
6,57.41182338028982
7,51.742020512906294
8,47.55868717957296
9,42.739062359948136
10,33.25764605322387
11,27.39778752095155
12,24.002740764274915
13,21.430518542052692
14,20.448496832419046
15,18.931376072494782
16,17.191901555242488
17,15.971408462044375
18,15.213855403367718
19,14.457440111406473
20,13.954613647391412
21,13.648839971928009
22,13.156939099442681
23,12.611943738139724
24,11.923939256689364
25,11.550752680429454
26,11.055348379221629
27,11.04229617649448
28,10.569535954498782
29,10.346736075820209
30,10.282263947668838
31,9.881274749950666
32,9.560349026788124
33,9.566575543159567
34,9.396552835619326
35,8.887929798326565
36,8.70473451064212
37,8.579067914387288
38,8.760938299949224
39,8.739696912084586
40,8.810645726325765
41,8.930434393536537
42,8.635438127666484
43,8.254481699540246
44,8.098186855520828
45,7.929852134797508
46,7.58813610014853
47,7.423591906478121
48,7.241433277260668
49,7.0478557170932525
50,7.103650985654476
51,7.136433716550416
52,7.200567114017146
53,7.223988493588259
54,7.156040522320545
55,6.9733905322912815
56,7.0190756857644
57,6.9523104323128315
58,6.760697331608823
59,6.828759875568135
60,6.9486205515347415
61,6.684785033522188
62,6.569214779117418
63,6.663801673704314
64,6.428505015029181
65,6.224716209133561
66,6.245372913360244
67,6.527578094445645
68,6.42561163984761
69,6.7705057740865096
70,6.813287222879694
71,6.865213026142837
72,6.491997420653117
73,6.5431480244352995
74,6.170464555198828
75,6.107449272885301
76,6.017905562563792
77,6.007407428279965
78,5.8678386637112006
79,5.851788879900966
80,5.761776776677482
81,5.692835067310141
82,5.555402879245041
83,5.3950373160157
84,5.491598934604496
85,5.540034904297824
86,5.575750289927647
87,6.137280519997202
88,6.351962322542782
89,6.394796440057542
90,6.272144021677987
91,6.2126107577699985
92,5.563694509463362
93,5.703340140955026
94,5.655168337268516
95,5.676848326311795
96,5.712615535607748
97,5.757914011757286
98,5.419538221535464
99,5.731019589074496
100,5.657695987934672
101,5.49106559234177
102,5.65970690852407
103,5.636050994545576
104,5.232761913355046
105,5.307810322830382
106,5.4033477752476475
107,5.620830698400597
108,5.659921751952162
109,5.675183644572545
110,5.798595319909778
111,5.884296286795216
112,5.811843722293166
113,5.891073338254416
114,5.896631224423883
115,5.9650211323731765
116,5.84428288987944
117,5.744333448746277
118,6.153056971600235
119,6.0822335331522295
120,5.889736426265324
121,6.179500674430704
122,6.0654696694541546
123,6.002233772018257
124,6.008511765309237
125,6.0189817680343065
126,6.16312133442997
127,6.172214516816476
128,5.688624272914037
129,6.238121425464625
130,6.191298287226084
131,5.962037380895218
132,6.271326032773248
133,6.547178264979781
134,6.341133808823066
135,6.391880937191701
136,6.4159284779831145
137,5.9557246174686105
138,6.319341994243882
139,5.927899843546211
140,6.065300727419543
141,5.700341210286112
142,5.91948018482077
143,5.614745647327612
144,5.747954296439648
145,5.266756322158172
146,5.511291066692916
147,5.469696136160987
148,5.639811078689722
149,6.21660463198695
150,7.357015369234607
151,7.411275511730043
152,7.246521235912766
153,7.073033370064213
154,6.358295569233697
155,5.7907617839759675
156,5.97660883728393
157,5.77849562973676
158,6.086908340854986
159,6.299513770851721
160,6.814041477695023
161,7.2134357465464625
162,7.956264401248104
163,7.578975023958727
164,7.833131747471135
165,7.186178035846765
166,6.602275026790382
167,6.514091213682336
168,7.231878328528275
169,6.965856192692788
170,7.440598114309616
171,8.11356811155707
172,8.726001994752021
173,8.212296512559146
174,8.706089234872776
175,8.126350527167109
176,7.289807398930794
177,7.176149144259245
178,7.42709396663264
179,7.058460005582807
180,7.6833153762008894
181,8.923724038641332
182,9.006460254332367
183,8.752527750399866
184,9.16206438431718
185,9.458100528104188
186,8.800545049099119
187,9.639485697822376
188,9.71113242194588
189,8.778525942810099
190,8.40528185072139
191,9.208725706491016
192,8.47736013620792
193,9.68789174426275
194,11.273388770298295
195,12.197617717905256
196,12.564648499443809
197,12.292683926949525
198,11.932854867120465
199,11.029615959617166
200,10.472742106894696
201,9.423255195338816
202,9.482374320375767
203,9.72246187509747
204,10.34896873055665
205,11.407714237214337
206,11.805075496644562
207,13.099792600537011
208,13.122505208615472
209,13.046108331362754
210,13.652430274846306
211,14.117372218661489
212,13.226330603656184
213,13.188038490945466
214,13.26978007742639
215,11.367415856133379
216,11.463518372445225
217,10.820718591250872
218,11.648813493764381
219,11.905795074275373
220,13.18167002756968
221,12.39807233592081
222,13.818262804698609
223,14.084121390557193
224,14.633835081343243
225,13.985662679866877
226,15.40868211185492
227,13.779558983345872
228,13.784341592041525
229,12.477234034617913
230,13.226458226801242
231,12.586257940678209
232,13.904960586891772
233,13.217813912002265
234,17.18723835358167
235,19.677001609385957
236,20.177145873100027
237,21.735651755873693
238,23.535634869686593
239,20.941617475120637
240,18.657108734915695
241,19.08523060094606
242,19.982868756283644
243,19.231896938985294
244,20.935739330106305
245,21.764349316611025
246,24.863380247183173
247,26.244029045864757
248,24.444699715035867
252,24.553367533997523
253,22.443711795858814
254,19.1868233549986
255,16.93571677315272
256,20.238786470560132
257,21.91092035922945
258,25.658632777530105
259,24.532255861821294
260,26.73857065078378
261,24.45814503107087
262,25.123758696684533
263,25.059607753288304
264,25.429209919623684
265,24.31693613971117
266,28.826824908793515
267,25.884051449291434
268,27.981535726020994
269,30.865174712786803
270,31.981293351253427
271,28.12085652439869
272,31.259936110863833
273,27.66902701995474
274,27.2054327100986
275,26.364290747898554
276,26.149912799707657
277,24.298344372321004
278,25.680920129896762
279,24.95268504814938
280,26.18037790730395
281,29.84872238366632
282,28.091692750671218
283,30.080727838390516
284,35.017815661599336
285,33.63014175446513
286,30.608613158731586
287,32.15920854187242
288,31.02793207484277
289,27.969472779270074
290,30.83023519315644
291,32.416949894205615
292,36.222060173611496
293,37.219527541622405
294,38.87025042945869
295,33.47531938384272
296,32.1844038376531
297,29.474293037480194
298,29.794067048779628
299,27.66901841210308
300,27.585177798461142
301,28.92212525159572
302,28.488662833007442
303,28.229646439564817
304,28.799316167921283
305,32.94187644288875
306,30.680221705986476
307,35.89185515854993
308,33.12506510037965
309,30.771808685273413
310,33.58501339587227
311,33.60008884225761
312,29.282689382319038
313,32.98468631012242
314,37.12995066764612
315,32.304463326385914
316,36.80543786774866
317,35.350652810942954
318,35.31196233475248
319,33.7206140954686
320,37.11952077101771
321,33.61736916558905
322,28.935879943869942
323,25.421456866946862
324,22.467880046045924
325,20.013609147419217
326,22.80725484703411
327,32.128242501355096
328,35.64423909288039
329,42.68725779344954
331,44.6201999098779
332,47.53881390140703
333,45.150754199914495
334,42.42596639959799
335,39.478449328345626
336,40.39578678414462
337,37.52780593169024
338,37.915865633182776
339,39.59160924441025
340,40.70688506997813
341,38.157244757386486
342,41.157519162270894
343,38.60679452458974
344,43.7601178002326
345,38.906653688464225
346,42.03372717795855
347,37.068377674393545
348,43.04767374064613
349,37.68380831897725
350,45.24095398311138
351,44.08680726043873
352,45.871891358669345
353,41.485573451224674
354,43.351030091962215
355,41.62086075149875
356,43.23638293169405
357,45.47313599654777
358,44.986438030976565
359,41.8530964206966
360,41.638215947959566
362,44.3170326894194
365,47.75816875463234
366,49.680874068642
367,54.392578091759574
368,54.399224327405555
369,53.8192842604216
371,49.4265922646001
372,46.548331395034886
373,43.90374856622787
375,44.49373762726443
376,41.657076080925464
377,39.33917005580905
378,44.08037740489042
380,48.352962901158655
381,50.146453175252375
382,52.368675397474604
384,54.83746364716861
385,51.419333221164166
387,46.56598350431407
390,44.78986252292659
392,43.739124847503774
394,44.1519155451782
397,46.60849122756033
400,48.741396241417725
